Date,ADI,ADSK,AKAM,AMAT,CDW,CRM,CSCO,FTNT,GLW,INTU,MSI,MU,NOW,NXPI,ORCL,ROP,SNPS,TEL,TER,VRSN
27/01/2016,42.08109665,46.49000168,44.34999847,15.21316528,33.49020767,66.62054443,17.25440407,5.165999889,13.7244978,84.02709198,55.44326401,10.13749027,15.07400036,62.78327179,30.05535507,158.5330505,41.50999832,46.90746689,18.75392914,74.09355927
28/01/2016,42.47500229,45.27000046,43.47000122,14.84819126,33.17897034,64.90143585,17.01874924,5.271999836,13.7858057,85.19352722,55.39192581,9.649642944,12.71399975,62.45446777,30.41696739,159.9086609,41.61000061,46.64046478,17.86043167,76.41333771
29/01/2016,44.19827652,46.81999969,45.61999893,15.7116642,34.19274139,67.24298859,17.51951599,5.627999783,14.26091385,88.41499329,57.12880707,10.76193619,12.44200039,66.45339966,31.2606678,165.5146484,42.90000153,47.69176865,18.27426338,74.94613647
01/02/2016,43.63205719,47.65000153,45.29999924,15.7116642,33.96151733,67.61841583,17.29122353,5.677999973,14.2302618,89.21108246,57.19725037,10.69363785,12.3920002,67.83969116,31.26928711,154.2649231,42.58000183,47.7334938,18.31188393,74.99569702
02/02/2016,42.13032913,45.88999939,42.93999863,15.17756367,33.21452332,63.74546814,16.81254768,5.412000179,13.86243057,87.15604401,55.03256607,10.33262825,11.44999981,64.7649765,30.43418503,149.7047424,42.25,45.7310257,17.68173599,73.59789276
03/02/2016,42.16316223,49.56000137,44.38999939,15.39120579,33.3657074,64.55562592,17.01138687,5.277999878,14.08466053,88.76679993,55.51172256,10.49849796,11.85999966,62.89879608,30.72688866,152.7385559,42.52999878,44.88832474,17.43720818,75.54093933
04/02/2016,42.40112305,49.50999832,44.63999939,15.64935207,33.44574738,66.39330292,17.33541489,5.343999863,14.45248985,89.56287384,54.97267914,10.95707512,11.72399998,67.81303406,31.38121033,157.317627,42.86000061,45.80612946,17.57829094,76.34394073
05/02/2016,40.88299561,46.16999817,43.20000076,14.96391869,32.20966339,57.807621,16.85673523,5.021999836,14.05400848,84.97132111,53.74917221,10.73266506,10.46199989,62.8276825,30.73550987,153.6902161,41.65999985,44.95508575,17.25850677,75.01551819
08/02/2016,40.3413887,43.45000076,40.97999954,14.41201019,31.40040588,53.40116501,16.88618851,4.846000195,13.76281357,84.16595459,53.12456512,9.922838211,9.42800045,56.87373734,30.65802002,152.5124664,41.31999969,43.72023392,16.8822937,71.14925385
09/02/2016,40.46448135,42.63999939,39.56999969,14.33189011,31.48933411,56.64178848,16.67999649,4.768000126,14.1536274,83.43466949,53.25291443,9.737452507,9.704000473,58.24226761,30.20173073,152.4747772,40.95999908,43.61175919,16.71300697,71.99191284
10/02/2016,40.17726898,43.72000122,47.95999908,14.23396969,30.91130638,58.05462265,16.57689476,4.782000065,13.90074825,83.55497742,52.16630554,9.659399033,9.998000145,58.78434753,30.30502701,150.9860535,41.36999893,44.33766174,16.86348724,73.1517868
11/02/2016,40.07879257,43.25999832,49.13999939,13.9224062,29.95976639,58.52885818,18.17493439,4.765999794,13.64786911,84.61956024,51.78126907,9.454504013,9.805999756,57.82459259,29.99510193,150.7223206,41.34000015,44.77151489,16.50609398,73.51858521
12/02/2016,40.73527908,44.91999817,50.75999832,14.29628181,30.51113701,58.96357727,18.49160194,4.822000027,14.09232903,87.53554535,52.85933304,9.776483536,10.01599979,59.8062973,30.59775162,154.1330566,41.91999817,45.46402359,16.66597176,76.30428314
16/02/2016,42.72937393,44.88999939,52.54999924,14.88380241,32.24521255,59.00310135,19.02918053,5.084000111,14.2838974,88.27613068,54.26253128,10.54728317,10.40799999,61.70799255,30.73550987,157.6191254,42.95999908,46.30673599,17.14564514,78.99084473
17/02/2016,43.27099609,46.66999817,53.41999817,15.25767422,33.0188942,62.72784424,19.48576355,5.236000061,14.52145767,91.05326843,55.65717316,11.152215,11.05200005,62.51668167,31.53617859,159.8992767,43.61000061,47.3413353,17.60649872,80.74552917
18/02/2016,42.70476913,47.75,53.27999878,15.28438377,33.3657074,60.9593277,19.46367455,5.118000031,14.35286808,89.30365753,55.42615509,11.21075439,10.85200024,60.07287216,31.53617859,160.6435394,44,47.70845795,17.6723423,79.92271423
19/02/2016,42.75399399,49.90999985,53.13000107,16.36150169,33.97041702,61.39404297,19.55204582,5.217999935,14.21493244,89.97019196,56.46998978,10.88877678,10.94799995,59.06871414,31.66530991,160.4928131,44.47999954,48.06722641,17.70995331,79.97228241
22/02/2016,43.17251587,50.34999847,54.47999954,16.54843903,34.64627838,63.21195221,19.61096382,5.31400013,14.32221985,90.95147705,57.11170959,10.78145123,10.93799973,62.12568283,31.94942474,163.0084991,44.72000122,48.5428009,17.75698662,83.26356506
23/02/2016,42.22881317,49.68999863,53.97000122,16.56633759,34.54640198,62.14492798,19.2353878,5.309999943,14.05591202,90.12757874,60.55978775,10.23505974,10.60200024,60.64163589,31.46730995,161.3596191,44.09999847,47.78354645,17.54066277,81.77654266
24/02/2016,42.86588669,49.18000031,54.77999878,16.72744179,34.68907547,61.76948547,19.38266563,5.460000038,13.88610554,91.48836517,62.32231903,10.38141441,10.51000023,62.21455002,31.53617859,160.3797455,44.22000122,47.86745453,17.88977242,82.48039246
25/02/2016,43.8421669,49.41999817,54.95999908,16.9064312,34.97444534,68.58666229,19.58887482,5.611999989,13.98644733,92.63625336,63.36617279,10.45946884,10.83199978,63.00543213,32.10438156,161.1147156,44.54999924,48.17795563,18.15397263,83.60063171
26/02/2016,44.21448517,51.18999863,55.24000168,17.00488663,34.60881805,68.88304901,19.44895172,5.622000217,14.13310337,88.63717651,64.05066681,10.43995571,11.10200024,64.18733978,31.82028008,160.4928131,45.20000076,48.38774872,18.04074478,85.13722229
29/02/2016,43.8421669,51.74000168,53.97000122,16.88854027,35.29547119,66.93669891,19.27957344,5.679999828,14.12538815,89.4610672,62.87848282,10.37165833,10.99800014,63.30757904,31.66530991,158.2221375,44.75,47.76676178,18.00300407,83.7592392
01/03/2016,45.25697327,54.31000137,55.52999878,17.33603477,35.98212051,69.17944336,19.75824547,5.921999931,14.38010597,91.51613617,60.91057587,10.80096436,11.56999969,65.96465302,32.70705032,161.9437866,45.88000107,49.42835617,18.45590782,86.62424469
02/03/2016,45.84440613,54.40999985,56.20999908,17.44342995,35.48272705,69.58453369,19.80979729,5.869999886,14.5113306,91.30323029,60.98759079,11.39613914,11.53199959,67.13767242,32.5090332,161.5198059,45.88999939,49.74724579,18.49364853,86.78286743
03/03/2016,45.89404297,54.79000092,55.63999939,17.40762901,36.4280014,69.9500885,19.78770828,5.754000187,14.5807972,90.45155334,60.96191406,11.50346661,11.67199993,66.22234344,32.62096024,162.4148407,45.86999893,50.75427246,18.63518333,87.87335205
04/03/2016,46.15052032,56.25,55.56999969,17.35392952,36.41016006,70.20696259,19.73615456,5.702000141,14.63482952,91.8123703,60.70523071,11.59127808,11.69999981,68.09740448,32.62096024,162.5279388,46.22000122,50.40182877,18.55970001,88.36901855
07/03/2016,46.73794937,58.16999817,55.33000183,17.39868736,36.37449265,69.64379883,19.98653793,5.684000015,15.10567284,91.99748993,60.75655746,11.29856873,11.64400005,68.40844727,33.02559662,163.41362,46.13000107,50.85497284,18.84275818,87.22896576
08/03/2016,45.78647614,56.86000061,54.58000183,16.80798721,36.06236649,68.9818573,19.92025948,5.438000202,14.68886089,91.89569092,60.8335762,10.4009304,12.06799984,67.0754776,32.84480286,160.9073792,45.63000107,49.8479538,18.45590782,86.35658264
09/03/2016,45.44726944,56.68999863,55.18999863,17.15703583,36.15155411,70.18720245,20.33265686,5.53399992,14.80463696,92.08081818,61.15871048,10.54728317,12.09799957,68.18629456,33.12891388,160.7472076,45.77999878,49.91508102,18.53138733,86.20787811
10/03/2016,45.60445786,55.95000076,54.63999939,17.515028,35.80377197,69.85128784,20.16328239,5.5,14.66570473,90.73853302,60.93625641,10.61558151,12.14400005,68.62171173,32.7587204,160.6059113,45.52000046,49.5122757,18.72953415,86.42597198
11/03/2016,46.28289413,56.61000061,56.06999969,17.93568039,36.24072647,70.77011871,20.51676559,5.703999996,15.01304436,92.53440857,61.27188873,11.11318684,12.67000008,69.40372467,33.53355026,163.7622528,46.20000076,50.11650085,19.02203941,87.49663544
14/03/2016,46.05950546,56.70000076,55.27999878,17.81933403,36.40122604,71.35305023,20.3989315,5.602000237,14.98217106,92.04379272,61.81401443,10.87901878,12.47000027,70.03468323,33.31832123,165.3545074,46.20999908,49.82276154,18.91825485,86.97122192
15/03/2016,46.42355347,56.31999969,54.66999817,17.81037521,36.75793839,70.83927917,20.36947632,5.519999981,15.00533104,91.95121765,61.9344902,10.58631134,12.32999992,70.26573181,33.35274506,165.6371765,46.40999985,49.63815689,19.11639786,87.72463989
16/03/2016,47.04408646,56.97000122,55.81000137,17.94462776,36.69552612,71.85691833,20.53149033,5.657999992,15.01304436,92.83989716,62.16685104,10.45946884,12.47399998,70.99441528,34.62693787,167.1729126,46.79000092,49.91508102,19.44663429,88.74573517
17/03/2016,47.87973022,57.06000137,56.06000137,18.15047646,36.47258377,71.8470459,20.75978088,5.797999859,15.46845913,93.33981323,62.67457962,10.60582542,12.15999985,72.17633057,34.96271133,169.3871307,47.15000153,51.01441956,19.62591743,89.14227295
18/03/2016,48.82291412,57.81000137,55.95000076,18.33842278,36.82927322,71.77788544,20.86288261,5.739999771,15.45302296,94.43215942,62.46803665,10.86926365,12.02999973,74.09581757,35.71171951,171.3374176,47.77999878,52.22286606,20.05051613,87.79403687
21/03/2016,48.69054413,58.16999817,56.29000092,18.55322647,36.67767715,71.3826828,20.75978088,5.93200016,15.56880093,94.43215942,62.92416382,11.24978256,12.21000004,73.53594971,35.82365799,170.838089,47.59999847,51.87041092,20.10712814,87.81386566
22/03/2016,48.41750717,57.97999954,56.74000168,18.59797287,36.91846085,71.97547913,20.82606125,5.791999817,15.67686558,94.56174469,63.43187332,11.16197014,12.46399975,73.8114624,35.62562943,171.4975586,47.93999863,51.78646851,20.01277161,88.57720947
23/03/2016,48.26031494,57.29000092,55.11999893,18.15047646,36.26747131,70.9183197,20.49466324,5.68599987,15.53792381,94.1451416,62.94997406,10.3911705,12.44999981,72.17633057,35.08324432,169.5566864,47.56999969,51.20744705,19.87124252,88.1211853
24/03/2016,48.51678467,57.36999893,54.84000015,18.0341301,36.21397781,71.57040405,20.5904007,5.705999851,15.63055325,94.32106018,62.46803665,10.24481678,12.3380003,72.20298004,35.27265549,170.0937653,47.86999893,51.1570816,19.89954948,88.47807312
28/03/2016,48.2520256,57.11000061,54.93000031,18.07887459,36.29421997,71.08628845,20.54621696,5.728000164,15.73089504,94.46916962,63.13928986,10.12773418,12.06799984,71.8653183,34.97132492,171.4787598,47.68000031,51.21581268,19.86179924,87.69490814
29/03/2016,48.64916992,58.22999954,55.25999832,18.42792892,37.00764465,71.43209076,20.69350433,5.815999985,15.93930054,94.95055389,63.75890732,10.19603252,12.22799969,72.59398651,35.04019165,171.9686737,48.27000046,51.12351608,20.24865723,88.3392868
30/03/2016,48.90565109,57.90000153,55.09999847,18.8306694,37.01654816,73.40808105,20.95861626,5.880000114,16.0859623,95.5152359,64.44734955,10.2253027,12.21399975,72.64731598,35.27265549,171.4881897,48.13000107,51.34171295,20.34300995,88.81513214
31/03/2016,48.97184372,58.31000137,55.56999969,18.9559803,37.00764465,72.94372559,20.96597862,6.125999928,16.12455177,96.28356171,65.14438629,10.2155447,12.23600006,72.04302216,35.22099304,172.2042542,48.43999863,51.9627037,20.37132263,87.7742157
01/04/2016,48.7980957,57.77000046,55.22000122,19.17076683,37.23948288,74.82091522,21.12799644,6.199999809,16.07823563,96.91304779,65.49720764,10.76193619,12.40600014,72.9139328,35.43622589,173.9850006,49.27999878,52.07181168,20.52228355,88.86469269
04/04/2016,48.61608124,58.18999863,55.33000183,18.94701767,36.95412827,74.78138733,20.91247368,6.199999809,16.03965187,97.16298676,65.67794037,10.53752708,12.85599995,72.48735809,35.35874557,169.9712219,48.93000031,51.41723633,20.43737411,88.77548218
05/04/2016,48.38440704,57.11000061,53.13999939,18.75012779,36.79360962,73.68470764,20.49630356,6.127999783,15.90842247,96.18175507,65.15298462,10.14724731,12.72999954,72.08748627,34.89382935,168.388382,48.41999817,51.06477356,19.9750309,87.94274139
06/04/2016,48.94702148,57.77999878,54.77999878,18.84857178,37.59619141,74.67272186,20.80843163,6.133999825,16.06279373,97.32038116,65.48000336,10.2155447,12.76799965,73.77590942,35.08324432,168.8791199,48.56999969,51.70256424,19.99389839,89.06295776
07/04/2016,48.28514099,56.38999939,53.27999878,18.61587334,37.1503067,74.41582489,20.51117325,6.070000172,15.94702148,95.77927399,64.53340149,10.25457382,12.8039999,72.21189117,34.41170883,166.6329803,48.13999939,51.06477356,19.46551132,88.81513214
08/04/2016,48.64916992,56.75999832,52.38000107,18.60692406,37.06112671,73.95148468,20.57805443,6.072000027,15.84667301,95.97425079,64.7485199,10.45946884,12.89999962,73.52709198,34.74747467,167.944809,48.24000168,51.55150604,19.68252563,88.98365784
11/04/2016,48.48369217,56.86999893,51.06000137,18.74117088,37.1146431,73.26976776,20.52603912,5.987999916,15.91614914,95.26869965,64.43873596,10.19603252,12.6619997,73.74036407,34.77330017,166.7462311,47.86999893,51.98788452,19.6164856,88.30954742
12/04/2016,48.64916992,55.91999817,50.54000092,18.73222923,37.1235466,73.37843323,20.54089928,5.757999897,16.07823563,95.35224152,64.57641602,9.922838211,12.35000038,73.48265839,34.92883682,167.5106659,47.81999969,52.56693649,19.48437881,87.84361267
13/04/2016,49.4765358,57.70999908,51.79000092,19.07232094,37.66752243,75.03826904,20.97936249,5.958000183,16.27120781,95.90924835,64.86040497,10.61558151,12.75399971,75.57987976,35.69794083,168.1429443,48.25,53.08722305,19.80519104,88.74573517
14/04/2016,49.17867279,58.08000183,51.66999817,19.22446632,37.49807739,75.2358551,20.99422264,5.886000156,16.03193092,95.55644989,64.80879211,10.14724731,12.60000038,75.97085571,35.6374588,166.9537964,48.09999847,53.14596939,19.6353569,88.3392868
15/04/2016,48.53334808,58.41999817,50.93000031,19.21551704,37.51591492,75.39395142,20.73412132,5.927999973,16.1477108,95.46363831,65.09274292,10.43020153,12.65600014,74.98445129,35.4473381,167.189743,48.38000107,53.2718544,19.54099274,87.93283081
18/04/2016,48.56643677,59.13999939,51.75,19.29606628,37.93505859,76.34242249,20.94963455,6.053999901,16.1477108,96.35486603,65.13579559,10.62533951,12.89400005,74.76231384,35.6374588,168.7753296,48.86000061,53.4061203,19.55986404,88.88452148
19/04/2016,48.17757034,59.13000107,51.34999847,18.97386742,38.22040939,75.27539063,21.0536747,6.004000187,16.15542984,96.47556305,65.37673187,10.45946884,12.73400021,73.6603775,35.48190308,169.6435852,49.24000168,53.44807434,19.52212524,88.02204895
20/04/2016,48.96358109,59.38999939,51.27000046,18.92016983,37.79236603,75.2259903,21.13542938,6.157999992,16.19402313,96.3084259,65.01531219,10.48874187,13.02200031,75.54434967,35.51647186,168.5110474,48.58000183,51.55990219,19.48437881,88.51773071
21/04/2016,48.65744781,60.06999969,51.36000061,18.75012779,37.61401367,76.22385406,20.98679543,6.156000137,16.05508232,94.97161865,64.53340149,10.3911705,14.85400009,74.77120972,35.42142487,168.6715088,49.11000061,51.27457047,19.39002609,87.76429749
22/04/2016,48.38440704,59.54000092,51.13000107,18.88437271,37.53375626,75.56190491,20.91990852,6.228000164,16.20174408,94.99945831,65.02392578,10.4009304,14.62199974,74.99334717,35.17080688,168.5865479,49.04999924,51.37529373,19.52212524,87.87335205
25/04/2016,48.34304428,59.99000168,51.09000015,18.74117088,35.82159042,75.59155273,20.97936249,6.257999897,16.18630028,95.02732849,64.980896,10.29360294,14.68200016,74.06026459,35.23993683,169.55867,48.84000015,50.51090622,19.28623772,88.50780487
26/04/2016,49.08767319,61.00999832,52.65999985,19.03652191,36.40122604,75.29515839,21.14286041,6.190000057,14.83551311,96.47556305,65.3164978,11.23027134,14.53199959,77.0372467,35.12761307,168.7847443,48.49000168,51.03121567,19.55042267,88.38885498
27/04/2016,49.34415817,61.40000153,54.84999847,19.17076683,36.43689346,74.78138733,21.28406143,6.670000076,14.89726162,96.09494019,65.43697357,11.27905655,14.63000011,79.03673553,35.30043793,169.1528168,48.61000061,51.14870071,19.80519104,88.63668823
28/04/2016,47.87144089,61.38999939,52.40999985,18.62481689,35.77701187,74.47511292,20.7787056,6.46600008,14.5807972,94.1082077,64.83459473,11.3375988,14.27400017,76.30857086,34.85107803,166.8594055,48.25999832,50.45216751,18.12566376,88.64660645
29/04/2016,46.59729767,59.81999969,50.99000168,18.3205204,34.33237457,74.89006042,20.4294281,6.501999855,14.41098309,93.6626358,64.70552063,10.48874187,14.29599953,75.78423309,34.44491959,166.1894379,47.52000046,49.91508102,17.84259796,85.65271759
02/05/2016,47.16819382,61.36999893,50.93999863,18.17731667,34.26995468,76.32265472,20.3402462,6.572000027,14.51904774,94.88804626,65.40257263,10.36190128,14.40400028,76.72621155,34.82515335,167.5201111,48.68000031,50.18362427,17.92751503,87.36775208
03/05/2016,46.52284622,60.34000015,49.90999985,17.98937798,34.18970108,74.00086212,19.96123695,6.429999828,14.3723917,94.13607788,64.50756836,10.10821915,13.96800041,75.95308685,34.28937531,166.2931519,48.31000137,50.14166641,17.81429863,86.40615082
04/05/2016,46.19190979,58.72999954,49.54000092,17.76563454,36.25854492,73.10178375,19.64911079,6.43200016,14.17941666,92.73426056,63.87077332,9.756967545,13.52200031,74.48681641,33.95236588,163.8488312,47.81000137,49.79759598,17.70106697,84.1954422
05/05/2016,46.07606125,58.45999908,49.50999832,17.76563454,36.09803772,72.92395782,19.47818184,6.412000179,14.14082146,93.20771027,63.89658356,9.815511703,13.55799961,75.748703,33.90052032,164.5660706,47.45000076,49.83956528,17.73880577,83.67993164
06/05/2016,45.89404297,58.65999985,49.93999863,17.78352928,36.13370895,73.35866547,19.7159977,6.397999763,14.23345089,93.80187988,60.70391083,9.747211456,13.45600033,75.85534668,34.05604935,166.2365417,47.86000061,49.78920364,17.66332245,84.45319366
09/05/2016,45.69547272,58.79000092,50.15000153,17.80142784,36.39233398,73.72423553,19.70112991,6.412000179,14.15625954,94.38673401,60.94487,9.630126953,13.48600006,75.57098389,34.01285172,164.8397827,47.99000168,49.46191406,17.75767517,83.76914978
10/05/2016,46.41527176,59.56999969,51.97000122,17.88196945,37.07896042,75.00862885,20.0875721,6.553999901,14.55764198,95.43579865,61.14279556,9.844780922,13.70600033,76.48629761,34.5831871,167.5295258,48.66999817,49.8479538,17.88034248,84.86955261
11/05/2016,46.12569427,59.02999878,50.72000122,17.90882301,37.00764465,74.88017273,19.84233093,6.495999813,14.56535721,94.99016571,60.29942322,9.85453701,13.72799969,76.05975342,34.26346207,166.0761719,48.20000076,49.47871399,17.76711464,84.04673004
12/05/2016,45.42243958,58.06000137,51.11999893,17.5687294,37.1146431,74.97898102,19.82003975,6.443999767,14.57307625,94.88804626,61.19441986,9.3959589,13.49400043,73.98029327,34.41035843,167.189743,48.47000122,49.27729797,17.4557457,84.22517395
13/05/2016,45.27350998,57.86999893,50.49000168,17.55083466,36.87387085,75.45323181,19.7159977,6.46600008,14.42642117,94.72094727,60.77275848,9.327664375,13.48799992,73.82035065,34.22889328,166.4064484,47.90999985,48.45490265,17.41799736,83.98725128
16/05/2016,45.86094284,59.08000183,51.36000061,17.76563454,37.53375626,76.38194275,20.04298401,6.524000168,14.82779312,96.29917145,60.95346451,9.444745064,14.06000042,75.50876617,34.53998184,168.8508148,48.61000061,48.99197006,17.54065323,84.41353607
17/05/2016,45.81129456,57.97999954,50.97000122,17.57768059,37.04329681,75.84842682,19.80517006,6.546000004,14.75060749,94.83234406,60.14454651,9.434988022,13.89999962,75.31326294,34.22024536,170.2475891,47.77999878,48.91645432,17.31421089,82.79762268
18/05/2016,46.18361282,57.75999832,50.97000122,17.82827568,37.52484131,76.93522644,19.85719109,6.56400013,14.65026569,95.34295654,59.77449799,9.805750847,14.00599957,77.33940125,34.10792923,170.9554443,48.36000061,48.84092331,17.4557457,82.97607422
19/05/2016,46.08433914,57.52000046,50.68000031,17.81933403,37.64077759,80.11656189,20.48887634,6.664000034,14.61938667,94.15467072,59.13768768,9.825266838,13.94999981,76.80622101,33.56350708,169.8701324,48.74000168,48.46328354,17.39912796,82.18299103
20/05/2016,46.77932358,56.18999863,51.72999954,20.28055763,38.06880569,80.04740143,20.78614426,6.742000103,15.0593586,95.64931488,59.1634903,10.53752708,14,78.54795837,34.05604935,172.8052063,49.91999817,48.53042221,17.78598595,82.44075012
23/05/2016,46.96134949,56.95999908,51.29000092,20.49535561,37.4233284,80.74888611,20.76384926,6.734000206,15.22144794,97.12541199,59.18932724,10.86926365,14.04599953,79.05450439,33.85730362,162.9994354,49.79999924,48.6059494,17.78598595,82.52996826
24/05/2016,48.16929626,58.45999908,52.70000076,21.11561012,37.4233284,81.75663757,21.15771866,6.834000111,15.50705147,99.62270355,59.9638443,11.21075439,14.1960001,81.38276672,34.479496,164.1885834,51.18000031,49.55423355,18.28606606,83.82862854
25/05/2016,48.56098175,58.90999985,52.86000061,21.26843071,37.5216713,82.56678772,21.49214363,6.866000175,15.43758106,97.49676514,59.67985153,11.31808472,14.15200043,81.71157074,34.67825317,164.2923279,51.27000046,49.84980011,18.33324432,83.58080292
26/05/2016,48.57765579,58.11000061,53.97999954,21.33135033,37.43227768,82.34942627,21.47728157,6.912000179,15.6435194,99.17707825,59.72285461,11.65957832,14.01000023,81.16062164,34.52268982,162.0556488,51.34000015,49.95958328,18.40873146,84.02690887
27/05/2016,48.70265579,59.34000015,54.20000076,21.96959114,37.51273346,82.76438904,21.49214363,6.794000149,15.93882656,100.1611557,59.80893326,12.01083088,14.14599991,81.86266327,34.62639999,162.329361,51.75,50.36494064,18.68320274,84.21525574
31/05/2016,48.7526741,58.27000046,54.58000183,21.95161247,38.0491333,82.70510864,21.58875275,6.842000008,16.23413086,99.01928711,59.6109848,12.41086388,14.32600021,83.96875,34.7387352,161.4610443,51.66999817,50.66895294,18.74945068,84.72084808
01/06/2016,48.87767029,58.29999924,54.41999817,21.91565514,38.09384155,82.44822693,21.47728157,6.90199995,16.14088058,99.52060699,59.43026733,12.77187252,14.63399982,83.83544922,34.79058075,161.2628937,51.97999954,50.33959579,18.73052788,84.64154053
02/06/2016,48.56932068,58.75999832,54.90000153,22.04149628,38.12960434,82.24075317,21.61105347,6.934000015,16.44395638,100.3746872,59.20654297,12.7913866,14.84599972,83.08898926,33.40795135,161.9990082,52.40000153,50.81251526,18.68320274,84.58206177
03/06/2016,48.42764664,58.29000092,53.54999924,21.92463684,38.19218063,81.55903625,21.6482029,6.920000076,16.38178444,99.75266266,58.92255783,12.54746151,14.70600033,81.81819916,33.78817749,162.1217346,52.02999878,50.88850403,18.65480804,83.87819672
06/06/2016,47.57761002,58.66999817,54.52999878,21.72687721,37.95974731,81.8356781,21.62590981,6.920000076,16.36624527,100.3839569,59.18070984,12.45964909,15.01200008,80.20975494,34.08197784,164.0092926,52.47000122,51.46276093,18.66427612,84.08638763
07/06/2016,48.16095734,58.68000031,54.84999847,21.72687721,38.08490372,82.14194489,21.6036129,6.894000053,16.38955879,100.6810684,58.65576935,12.6840601,15.20400047,80.41413116,33.81409836,164.2358246,52.75999832,52.41704559,18.86303329,84.14586639
08/06/2016,48.15262604,58.52999878,54.91999817,21.78081322,38.44252777,82.34942627,21.65563393,6.955999851,16.30407524,99.7341156,59.42166901,12.27426815,15.40799999,80.42300415,33.94373322,164.1603088,53.43999863,52.75482178,19.04286194,84.1756134
09/06/2016,47.96929169,57.79000092,55.43999863,21.95161247,38.34417343,81.73688507,21.65563393,6.892000198,16.34293556,99.81767273,59.00000381,12.205966,15.11200047,80.23639679,33.74497604,164.452774,53.08000183,52.58593369,19.14697647,84.3639679
10/06/2016,47.46925735,56.18000031,52.72999954,21.63698769,38.27264023,80.84767914,21.57388878,6.739999771,15.94660091,98.81501007,58.0361557,11.84496117,14.80599976,78.58351898,33.47707367,162.461441,52.5,51.8258934,18.83463669,83.92777252
13/06/2016,47.39424896,55.88999939,52.20999908,21.52012825,37.93291092,80.51177216,21.43268967,6.789999962,15.72900295,98.09089661,57.8543396,11.75714684,14.54199982,77.66818237,33.37338257,159.4036255,52.13999939,51.11651993,18.64534187,82.71833038
14/06/2016,47.56092453,55.70999908,52.65999985,21.34034348,37.93291092,80.11656189,21.52186966,6.75,15.75231743,98.6108017,58.21799088,11.63030434,14.59599972,77.64155579,33.55485153,159.5357208,52.16999817,51.00673676,18.52230644,84.25491333
15/06/2016,47.39424896,56.61000061,53.27000046,21.30438614,37.9060936,81.00575256,21.29148865,6.811999798,15.69791794,98.66648102,58.47773361,11.72787571,14.89400005,76.41519928,33.2178421,158.9128723,52.52999878,50.78717804,18.42765808,84.13595581
16/06/2016,47.41925049,56.77000046,53.70999908,21.29539299,36.4756813,80.65995789,21.45498085,6.673999786,15.62797356,98.86145782,58.70284653,11.65957832,14.73600006,76.53961182,33.39067459,159.139389,52.52000046,50.90541458,18.13426018,84.40362549
17/06/2016,46.66087723,56.68000031,53.18999863,21.06167984,36.22535706,79.53365326,21.51443863,6.668000221,15.76785851,97.81239319,58.29590988,11.90350246,14.41399956,75.55319977,34.28937531,158.2427826,52.45999908,51.19253159,18.05854225,83.62045288
20/06/2016,47.3275795,57.56000137,54.13999939,21.24146271,36.77070618,80.24501038,21.40296555,6.708000183,15.87665558,99.65984344,59.17905807,12.02058506,14.52000046,75.84647369,34.33259583,160.875946,53.11999893,51.92723083,18.46551704,84.93894958
21/06/2016,47.55259323,58.06999969,54.70000076,21.42124176,37.04784775,80.65007782,21.38066673,6.751999855,15.83003139,100.170433,58.71150208,12.44013405,14.54599953,76.30857086,34.55727386,160.7060699,53.09000015,52.16368866,18.67373848,85.69237518
22/06/2016,47.37758255,57.38000107,54.70000076,21.54709625,36.98527527,79.65220642,21.34351158,6.665999889,15.96991253,98.82432556,58.38248444,12.41086388,14.38399982,76.35299683,34.57455444,160.3757324,53.13999939,52.30723953,18.76838493,85.24626923
23/06/2016,48.42764664,59.06000137,57.16999817,22.04149628,37.30711746,81.29228973,21.71508408,6.863999844,16.15641975,101.1452255,58.88467407,13.70854092,15.03600025,77.63264465,35.28315735,163.1881866,53.93000031,53.20240784,19.19429398,86.52510834
24/06/2016,45.86917496,54.04000092,53.34999847,20.88189507,35.48333359,77.51813507,20.62264442,6.381999969,15.30158615,97.78453827,56.04476166,12.88895512,14.06599998,71.15435791,33.90052032,157.9596558,52.08000183,48.4057312,17.98282051,83.45192719
27/06/2016,43.79405975,50.54000092,51.15999985,20.03691864,35.12572098,75.1568222,20.29565811,5.993999958,14.81199646,96.71694946,54.61616135,11.93277168,12.73400021,66.68444824,33.25240707,155.5057983,51.33000183,46.3029747,17.19725227,80.14080811
28/06/2016,45.26080704,51.47999954,53.04999924,20.62120438,35.43863297,76.6190567,20.65237427,6.026000023,15.06067181,98.39725494,55.14431381,12.67430019,13.02600002,67.95523071,33.81409836,157.1669464,52.11000061,46.70833206,17.81245613,82.19290161
29/06/2016,46.35252762,53.22000122,54.56000137,21.17854118,35.51015472,78.051651,21.00165939,6.21999979,15.39483643,101.4608536,55.8889389,12.86944008,13.28800011,69.59925079,35.04117966,157.7520294,53,47.36702728,18.19104576,83.7592392
30/06/2016,47.20258713,54.13999939,55.93000031,21.54709625,35.83199692,78.45675659,21.32121086,6.31799984,15.91551304,103.6146851,57.11840439,13.42559052,13.27999973,69.61701965,35.36956406,160.9703064,54.08000183,48.22838974,18.63587761,85.71220398
